tmdbId,title,genres,roi,popularity,norm_popularity
38727,Susannah of the Mounties,Drama|Western,0.0,0.2912,0.004040157388548817
98232,11 Flowers,Drama|Crime|History,0.0,0.3701,0.005134829153509332
61658,In Your Dreams,Comedy,0.0,0.3036,0.004212197057566693
97051,Would You Rather,Thriller|Horror,0.0,1.499,0.020797376117564142
98886,Kumaré,Documentary,0.0,1.5957,0.02213900805256644
31551,Lady Oscar,History|Drama|Romance,0.0,0.7528,0.010444472809407794
81303,Holiday Wishes,Fantasy|Comedy|Romance|Family|TV Movie,0.0,0.2531,0.0035115516313245386
118683,Maximum Conviction,Action|Adventure|Thriller,-1.0,0.8475,0.011758356410697538
28751,976-Evil II,Horror,0.0,0.4445,0.006167067167616585
55952,Xtro 2: The Second Encounter,Horror|Science Fiction,0.0,0.6298,0.00873795028608532
57597,Xtro 3: Watch the Skies,Horror|Science Fiction|Action,0.0,0.4485,0.0062225638350417055
235271,Addicted,Drama|Thriller,0.0,4.1362,0.05738632895094649
50177,Foreign Intrigue,Thriller,0.0,0.4032,0.0055940640764522084
47953,Last Harem,Drama|History,0.0,0.705,0.009781287633677596
63171,"Glenn, the Flying Robot",Science Fiction|Fantasy,0.0,0.3528,0.004894806066895682
95511,Kevin Smith: Burn in Hell,Comedy|Documentary,0.0,0.2061,0.0028594657890793655
22379,Slipstream,Science Fiction|Adventure,0.0,0.7547,0.010470833726434727
130736,Move,Comedy,0.0,0.1712,0.0023752573657951836
24446,Holiday in Handcuffs,Comedy|Romance|Family|TV Movie,0.0,0.8414,0.011673723992874228
44244,Camp Rock 2: The Final Jam,Comedy|Music|TV Movie,0.0,1.1922,0.016540781726057347
41592,StreetDance 3D,Music|Romance|Drama,2.14,2.3161,0.03213395785583076
48490,The New Barbarians,Science Fiction|Action|Thriller,0.0,0.6688,0.00927904279348025
73283,Transfer,Drama|Science Fiction,0.0,0.804,0.011154830152449346
30252,A Midsummer of Love,Comedy|Romance,0.0,0.2038,0.0028275552053099212
86819,Alois Nebel,Animation|Drama,0.0,0.4356,0.006043587082595689
74726,Juan of the Dead,Horror|Comedy,-0.89,0.3579,0.004965564317862712
88042,Parental Guidance,Comedy,3.79,1.2865,0.01784911566060458
75761,John Dies at the End,Horror|Comedy,-0.86,1.35,0.018730125255978378
50081,Born to Be Wild,Documentary|Adventure,0.0,0.6942,0.009631446631629771
134597,The Collection,Horror|Thriller,0.0,1.9816,0.027493049042405
125136,The Cherry Orchard: Blossoming,Drama,0.0,0.5076,0.007042527096247871
85549,Las acacias,Drama|Romance,0.0,0.4697,0.006516696172394847
237983,Just Ask My Children,Drama|TV Movie,0.0,0.3883,0.005387338990293632
27408,Never Too Young to Die,Adventure|Action|Drama,-1.0,0.6344,0.00880177145362421
94135,Yesterday's Enemy,War|Drama,0.0,0.3687,0.00511540531991054
72678,Henry,Comedy|Music,0.0,0.4199,0.005825762662952089
57307,L'incruste,Comedy,0.0,0.1586,0.0022004428634060523
35436,The Villain,Comedy,-0.23,1.2868,0.017853277910661464
112304,Soldiers of Fortune,Action|Adventure,-1.0,0.679,0.009420559295414311
127533,Rurouni Kenshin Part I: Origins,Adventure|Action|Fantasy|War|History,0.0,3.1386,0.04354546009512128
97605,Extracted,Science Fiction|Thriller,0.0,0.7269,0.010085131887830135
4412,Les Misérables,Drama,0.0,1.4217,0.019724903019573675
133694,Promised Land,Drama,-0.46,1.4872,0.020633660948660034
4910,The Man Who Haunted Himself,Thriller|Drama,-1.0,0.5253,0.0072880998496040305
51511,The Immaculate Conception of Little Dizzle,Comedy|Drama,0.0,0.3334,0.004625647229883845
71208,Judas Kiss,Drama|Science Fiction,-1.0,0.8976,0.012453452170197178
103516,Private Romeo,Drama|Romance,0.0,0.4139,0.005742517661814408
76421,Role/Play,Drama|Romance,0.0,0.3945,0.00547335882480257
116613,The Sweeney,Action|Crime,0.69,1.3085,0.018154347331442746
118628,English Vinglish,Comedy|Drama|Family,3.09,1.017,0.014110027692837044
38010,Fish Story,Music|Drama|Comedy,0.0,0.765,0.010613737645054414
36257,Tiny Toon Adventures: How I Spent My Vacation,Animation|Comedy|Family,-1.0,0.7995,0.011092396401596084
87531,The Sea of Grass,Drama|Western|Romance,1.0,0.6339,0.00879483437019607
102699,The Visitors,Drama|Crime|Thriller,0.0,0.2971,0.004122014973000871
151826,The Man Who Laughs,Drama,0.0,0.5651,0.007840291690483987
31022,Aftermath,Horror|Crime,0.0,0.6162,0.008549261616839908
127901,Eat Sleep Die,Drama,0.0,0.0904,0.0012542246838077372
132923,"Guns, Girls and Gambling",Crime|Thriller,0.0,1.419,0.019687442769061717
138376,A Dark Truth,Action|Thriller,0.0,0.8859,0.0122911244179787
135545,A Conversation with Gregory Peck,Documentary,0.0,0.272,0.003773773384908236
4171,Odette Toulemonde,Comedy|Drama,0.0,0.3335,0.004627034646569474
48742,Mein Kampf,Drama|Comedy,0.0,0.544,0.007547546769816472
115276,Pusher,Action|Thriller|Crime,0.0,0.5691,0.007895788357909108
74549,The Shunning,Drama|TV Movie,0.0,0.4683,0.006497272338796055
44668,She Had to Say Yes,Romance|Drama,0.0,0.3779,0.005243047654988318
76617,Texas Chainsaw 3D,Horror|Thriller,1.37,4.0514,0.056209799601533925
82682,Gangster Squad,Crime|Drama|Action|Thriller,0.75,3.1831,0.04416286052022576
147405,Dabangg 2,Action|Comedy|Crime,-1.0,0.4563,0.006330782336520692
22066,The Marsh,Horror|Mystery,-0.73,0.4033,0.0055954514931378365
26467,The Climb,Drama|Action,-1.0,0.2231,0.0030953266256361304
46500,The Warrior and the Sorceress,Adventure|Fantasy,0.0,0.5073,0.007038364846190985
87496,The Company You Keep,Drama|Thriller,9.01,2.1933,0.030430210165879535
90122,The Trouble with Bliss,Comedy|Drama|Romance,0.0,0.6177,0.008570072867124329
98339,The Samaritan,Thriller,-1.0,0.5499,0.007629404354268526
68812,The Iceman,Thriller|Crime|Drama,-0.9,2.3982,0.03327302695473137
46953,Behind Blue Skies,Drama,0.0,1.2689,0.017604930323934044
92681,T.N.T.,Action,0.0,2.0842,0.02891653856185936
79528,Secrets of the Tribe,Documentary|TV Movie,0.0,0.3255,0.004516041311719231
19844,Kiss the Bride,Drama|Comedy|Romance,-1.0,0.6488,0.009001559456354646
139038,A Haunted House,Comedy|Horror,23.06,3.6393,0.05049225544006082
66193,Sinners and Saints,Action|Crime|Thriller,0.0,0.8198,0.011374041988778573
85533,Whores' Glory,Documentary,0.0,0.7128,0.009889506135156583
140668,Somewhere in Palilula,Drama,-1.0,0.1344,0.0018646880254840695
142061,"Batman: The Dark Knight Returns, Part 2",Science Fiction|Action|Animation|Mystery,-1.0,2.0047,0.02781354229678508
124167,Alphabet City,Crime|Drama|Action,0.0,1.2963,0.017985082495796126
103740,Beyond the Hills,Drama|Romance,0.0,0.5983,0.008300914030112492
115223,Pokémon the Movie: Black - Victini and Reshiram,Animation|Family|Adventure|Drama|Fantasy,0.0,1.3116,0.018197357248697216
88557,Pokémon the Movie: White - Victini and Zekrom,Animation|Family|Adventure|Drama|Fantasy,0.0,1.4631,0.020299293527423677
100592,The Hand,Animation|Horror,0.0,1.0803,0.014988262454839587
102000,Sister,Drama,0.0,0.452,0.0062711234190386865
135921,Everything or Nothing,Documentary,0.0,1.1188,0.015522417878806377
105538,Codependent Lesbian Space Alien Seeks Same,Comedy|Romance|Science Fiction,0.0,0.153,0.0021227475290108828
33331,The World's Greatest Athlete,Comedy|Family,0.0,0.6782,0.009409459961929286
31046,Stone Cold,Drama|Crime|Thriller|TV Movie,0.0,1.2128,0.016826589563296725
30347,Jesse Stone: Death in Paradise,Drama|Crime|Thriller|Mystery|TV Movie,0.0,0.9492,0.013169359179981242
26114,Jesse Stone: Sea Change,Drama|Crime|TV Movie|Thriller,0.0,0.6501,0.00901959587326781
106541,Cargo,Drama|Thriller,0.0,0.3602,0.004997474901632157
43263,Jesse Stone: No Remorse,Drama|Thriller|Crime|Mystery,0.0,0.7573,0.010506906560261056
59238,Jesse Stone: Innocents Lost,Drama|Crime|Thriller|TV Movie,0.0,0.712,0.009878406801671558
110148,Jesse Stone: Benefit of the Doubt,Drama|Thriller|Crime|Mystery,0.0,0.8916,0.012370207169059497
82639,Diana Vreeland: The Eye Has to Travel,Documentary,0.0,0.322,0.00446748172772225
79983,Blood of My Blood,Drama|Thriller,-1.0,0.9842,0.013654955019951051
29630,Milarepa,Action|Adventure|Drama,0.0,0.1473,0.002043664777930085
134673,Renoir,Drama|Romance,0.0,0.5474,0.007594718937127825
32168,Typhoon,Action|Thriller,0.0,0.4753,0.006594391506790017
76640,The Last Stand,Action|Crime|Thriller,-1.0,4.0288,0.055896243430582
132232,Mama,Horror,8.76,6.1725,0.08563829492039003
15932,The Candidate,Thriller,0.0,1.7421,0.024170186080325874
145197,Upstream Color,Drama|Science Fiction,3.44,0.6887,0.009555138713920228
100183,Outpost: Black Sun,Action|Horror,-1.0,0.7269,0.010085131887830135
84834,Double Indemnity,Crime|Drama|Thriller|TV Movie,0.0,0.5453,0.007565583186729637
98357,Broken City,Thriller|Crime|Drama,-0.38,4.6194,0.06409032637590112
89501,Nameless Gangster,Crime|Thriller,-1.0,1.7798,0.024693242170807643
121872,Ginger & Rosa,Drama,0.0,0.8826,0.012245339667352976
70404,First Shot,Action|Thriller|TV Movie,0.0,0.425,0.005896520913919119
84309,Marina Abramović: The Artist Is Present,Documentary,0.0,0.5472,0.007591944103756569
85543,Bonsai,Drama|Romance,0.0,0.2519,0.0034949026310970026
84336,Shadow Dancer,Thriller,-0.72,0.9036,0.01253669717133486
53567,Thale,Horror|Fantasy,0.0,0.4033,0.0055954514931378365
114779,It's a Disaster,Comedy,0.0,0.3892,0.005399825740464285
52480,Texas Across the River,Comedy|Western,0.0,0.7457,0.010345966224728205
98551,The Flaw,Documentary,0.0,0.7737,0.010734442896704053
59197,Battle of Los Angeles,Science Fiction|Action,0.0,0.694,0.009628671798258513
28101,Chicago Massacre: Richard Speck,Drama|Thriller|Crime,-1.0,0.3537,0.004907292817066335
84290,Keep the Lights On,Drama|Romance,0.0,0.4443,0.006164292334245328
83443,Girl Model,Documentary,0.0,0.7592,0.010533267477287988
137285,Crossfire Hurricane,Documentary|Music,0.0,0.284,0.003940263387183599
83588,Middle of Nowhere,Drama,0.18,0.5429,0.007532285186274565
72317,True Blue,Crime|Drama|Mystery|Thriller,0.0,0.4936,0.006848288760259945
71768,The Guns of Fort Petticoat,Western|Action|War,0.0,0.5765,0.00799845719264558
68178,Omar Killed Me,Drama|Thriller,0.0,0.3108,0.004312091058931911
53861,Die,Thriller|Mystery,0.0,0.3639,0.005048809319000393
77117,Sunny,Drama|Comedy,12.52,1.6769,0.0232655904012964
94047,My Way,Drama|Action|History|War,-0.35,2.1843,0.030305342664173014
85872,Le Chef,Comedy,0.0,1.4411,0.01999406185658551
54075,Choose,Crime|Drama|Horror|Thriller,0.0,2.5677,0.03562469823687087
26005,Made in Hong Kong,Crime|Drama,0.0,1.0086,0.01399348469124429
43753,Creature from Black Lake,Mystery|Horror|Drama,0.0,0.3619,0.005021060985287833
87818,Movie 43,Comedy,4.41,4.5189,0.06269597260684497
24925,Night of the Demons 2,Horror|Comedy,-1.0,0.623,0.008643605951462614
156717,Death Race: Inferno,Action|Science Fiction|Thriller,-1.0,2.8785,0.039936789295802785
124414,Pictures of the Old World,Documentary,0.0,0.2652,0.00367942905028553
160989,Day and Night,Drama,0.0,0.3695,0.005126504653395563
119283,Parker,Action|Crime,0.32,4.347,0.06031100332425038
91186,A Simple Life,Drama,0.0,1.1752,0.016304920889500585
84191,The End of Love,Drama|Romance,0.0,0.4377,0.006072722832993878
83125,The Color Wheel,Comedy|Romance,-0.35,0.305,0.004231620891165485
76686,The Green Wave,Documentary|Animation|History,0.0,0.2109,0.002926061789989511
117974,Sightseers,Comedy|Crime|Romance,0.0,0.7349,0.010196125222680378
60304,Hansel & Gretel: Witch Hunters,Fantasy|Horror|Action,3.53,4.0169,0.05573114084499225
109520,After Porn Ends,Documentary,-1.0,1.8237,0.025302318095798346
44450,Angelique,Adventure|Romance|History,0.0,0.8516,0.011815240494808286
39750,Stonehenge Apocalypse,Science Fiction|Action|TV Movie,0.0,0.2991,0.0041497633067134315
91679,Starlet,Drama,0.0,1.0926,0.015158914707171834
109475,Ironclads,TV Movie|History|War,0.0,1.2341,0.01712210931733549
31147,Tom Petty and the Heartbreakers: Runnin' Down a Dream,Documentary|Music,0.0,0.2369,0.003286790128252798
19336,Godzilla vs. Gigan,Action|Adventure|Science Fiction,0.0,1.0912,0.01513949087357304
118677,Why Stop Now?,Comedy|Drama,0.0,0.5441,0.0075489341865021
74397,The Psychopath,Horror|Mystery,0.0,0.3351,0.004649233313539522
91422,"Not With My Wife, You Don't!",Comedy|Romance,0.0,0.4883,0.006774755675921661
51071,The Big Picture,Thriller,0.0,0.4007,0.005559378659311508
87499,The East,Drama|Thriller,-0.63,1.4703,0.020399187528788894
42452,The House of Seven Corpses,Horror,0.0,0.3494,0.004847633899584329
126300,Kilometer Zero,Comedy|Drama|War,-1.0,0.2088,0.0028969260395913226
138574,Beyond the Hill,Mystery|Drama,0.0,0.2072,0.0028747273726212738
172003,Day Is Done,Documentary,0.0,0.102,0.0014151650193405885
56919,Love Likes Coincidences,Drama|Romance,0.0,0.5276,0.007320010433373475
127864,Blancanieves,Drama|Fantasy,0.0,0.5633,0.007815318190142681
93858,Tabu,Drama|Romance,0.0,4.0046,0.05556048859266001
334317,Désiré,Science Fiction,0.0,0.3752,0.005205587404476361
39936,All That I Love,Drama,0.0,0.2357,0.0032701411280252617
58244,Upside Down,Romance|Science Fiction|Drama|Fantasy,-0.63,2.0123,0.02791898596489281
162145,The Liability,Thriller|Comedy|Crime,0.0,0.683,0.009476055962839432
18912,Angst,Thriller|Crime|Horror,-1.0,2.7805,0.038577120943887315
81446,The Baytown Outlaws,Action|Comedy|Crime,-0.99,1.2814,0.01777835740963755
83890,LUV,Crime|Drama,0.0,1.8804,0.02608898335654944
121824,Stand Up Guys,Thriller|Comedy|Action|Crime,-0.66,1.6484,0.022870176645892415
70793,The Big Night,Comedy,0.0,0.2722,0.003776548218279492
123648,The Land,Drama,0.0,0.4153,0.0057619414954132005
125541,Chouga,Romance|Drama,0.0,0.2881,0.0039971474712943485
34843,Hawking,Drama|TV Movie,0.0,0.7742,0.010741379980132193
110398,No,Drama|History,0.0,3.4364,0.04767718698492155
142650,Finding Joy,Comedy,0.0,0.2994,0.004153925556770316
90369,Now Is Good,Drama|Romance,-0.4,1.1113,0.015418361627384273
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Horror|Drama|Thriller,-0.36,0.8032,0.011143730818964321
13648,Resident Evil: Degeneration,Animation|Horror|Action|Science Fiction,0.0,3.9846,0.0552830052555344
33786,Starring Maja,Comedy|Drama,0.0,0.2782,0.003859793219417174
78128,Miss Kicki,Drama,0.0,0.3747,0.00519865032104822
109421,Side Effects,Thriller|Crime|Drama,1.11,2.7735,0.038480001775893356
121598,Midnight's Children,Drama,0.0,0.3669,0.005090431819569235
109431,Identity Thief,Comedy|Crime,3.97,3.3208,0.046073333296335554
87436,The ABCs of Death,Horror,0.0,1.0684,0.014823159869249852
133121,Resident Evil: Damnation,Action|Animation|Science Fiction|Horror,0.0,3.2147,0.044601284192884214
13946,The Rage,Horror|Science Fiction,-1.0,0.3962,0.005496944908458247
60011,The Bang Bang Club,Drama|History,0.0,0.6643,0.00921660904262699
127918,The Gatekeepers,Documentary|History|War,0.0,0.4333,0.006011676498826246
124461,A Glimpse Inside the Mind of Charles Swan III,Comedy|Drama,-0.98,0.4543,0.00630303400280813
121835,Lore,Drama|War|Thriller,-0.76,0.5716,0.007930473775049808
17577,The Devil's Tomb,Action|Horror|Thriller|Science Fiction,-1.0,0.8327,0.011553018741224589
46541,Game of Death,Adventure|Action|Thriller,-1.0,0.9054,0.012561670671676165
98567,Armour of God 3: Chinese Zodiac,Action|Adventure,5.59,2.5968,0.03602843649238863
127370,Song for Marion,Music|Comedy|Romance|Drama,0.0,0.4818,0.0066845735913558385
109491,Beautiful Creatures,Fantasy|Drama|Romance,0.0,1.9013,0.026378953443845696
53031,Living Free,Adventure|Drama|Family,0.0,1.5687,0.021764405547446873
115834,Ten Tall Men,Action|Adventure|Comedy,0.0,0.7216,0.01001159880349185
64335,Fig Jam,Romance|Drama,0.0,0.6648,0.009223546126055129
44946,Knucklehead,Drama|Comedy,0.0,3.1665,0.04393254935041151
47964,A Good Day to Die Hard,Action|Thriller,2.31,4.4356,0.06154025450771681
103205,I Thank a Fool,Drama,0.0,0.3146,0.004364812892985776
37348,Monte Walsh,Western,0.0,0.7668,0.010638711145395718
107811,21 & Over,Comedy,2.7,1.4952,0.020744654283510276
36079,Tale of Tales,Animation,0.0,0.5089,0.007060563513161034
44065,The House Is Black,Documentary,0.0,0.2872,0.0039846607211236965
98205,War Witch,Drama|War,0.0,3.6336,0.050413172688980025
112949,Safe Haven,Romance|Thriller,2.49,2.0172,0.02798696938248858
85545,Elles,Drama,-0.77,3.7928,0.052621940052499844
123678,The Act of Killing,Documentary|History,-0.28,2.3866,0.03311208661919852
46226,The Goddess of 1967,Romance|Drama|Comedy,0.0,0.3445,0.004779650481988556
70051,U.S. Seals,Action,0.0,0.2574,0.003571210548806544
53657,Raid on Rommel,War|Action,0.0,0.4337,0.006017226165568757
122857,Universal Soldier: Day of Reckoning,Action|Science Fiction|Thriller,8.89,1.3751,0.019078366844071014
84330,Room 237,Documentary,0.0,3.0302,0.0420415004079005
68179,Escape from Planet Earth,Animation|Comedy|Adventure|Family|Science Fiction,0.86,2.2434,0.03112530592537918
58235,Confessions of a Brazilian Call Girl,Drama,0.0,1.4928,0.0207113562830552
132344,Before Midnight,Romance|Drama,2.73,1.7264,0.023952361660682275
89008,The Oranges,Comedy|Romance|Drama,-0.72,1.3059,0.018118274497616417
59912,Black Magic Rites,Horror,0.0,0.3353,0.004652008146910778
38510,How to Make a Monster,TV Movie|Horror|Science Fiction|Thriller,0.0,0.4127,0.0057258686615868715
134215,Heroine,Drama,0.0,0.515,0.007145195930984344
114478,Starship Troopers: Invasion,Animation|Action|Science Fiction,0.0,2.2817,0.03165668651597471
36096,Lucifer Rising,Fantasy,0.0,0.3242,0.004498004894806067
136080,Escape,Action|History,0.0,0.4994,0.006928758928026372
134411,Snitch,Thriller|Drama|Action,0.23,2.8452,0.03947477953948866
37984,Eye in the Sky,Action|Crime|Thriller,0.0,1.1145,0.015462758961324373
50275,TPB AFK: The Pirate Bay - Away from Keyboard,Documentary|Crime,0.0,1.1372,0.015777702548961933
145135,Dark Skies,Science Fiction|Thriller|Horror,6.96,2.2342,0.0309976635903014
155941,Blue Swallow,Romance|Drama,0.0,0.3933,0.005456709824575034
73293,Empty Nest,Drama,0.0,0.3008,0.004173349390369108
130739,A Coffee in Berlin,Drama|Comedy,8.17,0.6394,0.008871142287905611
170657,Journey to the West: Conquering the Demons,Action|Fantasy|Adventure|Comedy,0.0,4.3531,0.06039563574207369
56744,Murder in Greenwich,Crime|Mystery|Thriller,0.0,0.4002,0.005552441575883368
28090,Maniac Cop 2,Action|Horror|Thriller|Crime,-1.0,0.8225,0.01141150223929053
236035,Gunfighter's Moon,Western|Romance,0.0,0.3482,0.004830984899356794
24479,"Look, Up in the Sky! The Amazing Story of Superman",Documentary,0.0,0.4743,0.006580517339933737
67556,The Suitor,Comedy|Romance,0.0,1.497,0.02076962778385158
90228,Yoyo,Comedy,0.0,1.4589,0.020241022026627302
143796,As Long as You've Got Your Health,Comedy,0.0,0.2206,0.0030606412084954295
81005,Jack the Giant Slayer,Fantasy|Action|Adventure|Drama,0.01,4.1437,0.05749038520236859
146203,The Last Exorcism Part II,Horror|Thriller,2.04,0.7844,0.010882896482066251
86244,Verboten!,War|Drama|Thriller,0.0,3.2479,0.04506190653251272
53399,The Solitude of Prime Numbers,Drama,0.0,0.3835,0.005320742989383487
129112,Wadjda,Drama,0.0,0.6545,0.009080642207435442
43650,The Legend of Sleepy Hollow,Family|Animation|Horror|Comedy,0.0,0.5548,0.007697387771864298
72559,G.I. Joe: Retaliation,Action|Science Fiction|Adventure|Thriller,1.86,4.2031,0.05831451071363165
71325,With Every Heartbeat,Romance|Drama,0.0,1.0386,0.014409709696932699
86825,Stoker,Drama|Horror|Thriller,0.01,1.8942,0.02628044685916611
152259,Phantom,Thriller,-0.88,1.2323,0.017097135816994187
138906,Le Grand Amour,Comedy|Romance,0.0,0.286,0.00396801172089616
157117,Sound City,Music|Documentary,0.0,0.5644,0.00783057977368459
68728,Oz the Great and Powerful,Fantasy|Adventure|Family,1.46,3.6968,0.05129002003429694
9834,The Net 2.0,Action|Drama|Thriller,0.0,0.5719,0.007934636025106691
28485,Satan's Blood,Horror|Thriller,2.4,1.9668,0.027287711372932056
14850,Tripping the Rift: The Movie,Animation|Comedy|Science Fiction,0.0,0.3443,0.0047768756486173
102362,Dead Man Down,Thriller|Action|Crime|Drama,-0.35,1.978,0.027443102041722393
49519,The Croods,Animation|Adventure|Family|Comedy,3.35,8.2214,0.11406507539222267
148820,Land of Milk and Honey,Documentary,0.0,0.0942,0.0013069465178616024
159412,The Thick-Walled Room,Drama|War,0.0,0.4537,0.006294709502694363
143946,I Will Buy You,Drama,0.0,0.4709,0.006533345172622384
42455,And Now the Screaming Starts!,Horror,0.0,0.6828,0.009473281129468174
17728,Wieners,Comedy,0.0,0.6085,0.00844243053204655
80709,The Borrowers,Family|Comedy|Adventure|Fantasy|TV Movie,0.0,0.5766,0.00799984460933121
59883,Age of the Dragons,Adventure|Action|Fantasy,-1.0,0.5989,0.008309238530226259
26883,The Trial of the Incredible Hulk,Adventure|Fantasy|Drama|Action|Science Fiction|TV Movie,0.0,0.8926,0.012384081335915776
136403,Populaire,Comedy|Romance,0.0,4.0626,0.05636519027032426
159414,The Inheritance,Drama,0.0,0.6841,0.00949131754638134
88812,The Hucksters,Drama|Romance|Comedy,0.0,0.4631,0.0064251266711433976
127372,Emperor,Drama|History|War,0.0,4.7083,0.06532373980942445
60534,The Silence,Crime|Thriller|Drama,0.0,0.7399,0.01026549605696178
140443,The Girl,Drama|Thriller|Romance,0.0,1.648,0.0228646269791499
4868,Genghis Khan,History|Drama|Adventure,-1.0,0.7904,0.010966141483203932
127962,Leviathan,Documentary,0.0,0.929,0.01288910100948438
93394,Elevator,Thriller|Horror,-1.0,2.3311,0.032342070358674965
51853,Accomplices,Drama|Thriller,0.0,1.7163,0.023812232575433842
68443,The Glass Menagerie,Drama,0.0,0.2739,0.0038001343019351684
80890,The Great Gatsby,Drama|Mystery|Romance,0.0,0.6668,0.00925129445976769
89924,Wild Guitar,Drama|Music|Comedy,0.0,0.6815,0.009455244712555011
29103,The Sadist,Horror|Thriller,0.0,0.4796,0.006654050424272023
95775,Clip,Drama,0.0,1.1745,0.01629520897270119
101557,Westward the Women,Adventure|Drama|Western,0.0,0.7118,0.009875631968300302
89185,Radio Rebel,Comedy|Drama|Family|TV Movie|Music,0.0,0.9402,0.01304449167827472
35558,Starstruck,Romance|Comedy|TV Movie|Music,0.0,2.9044,0.04029613021738044
81250,Geek Charming,Comedy|Drama|Family|TV Movie,0.0,1.1651,0.016164791804252156
117978,In Their Skin,Horror|Thriller,-1.0,0.5371,0.007451815018508138
150117,I Give It a Year,Comedy|Romance,1.25,1.4094,0.019554250767241425
124459,The Incredible Burt Wonderstone,Comedy,-0.09,1.7897,0.024830596422684818
122081,Spring Breakers,Drama|Crime,5.4,2.3289,0.03231154719159114
30198,The Red Spectacles,Action|Science Fiction|Comedy,0.0,1.2823,0.0177908441598082
126186,Shanghai Calling,Romance|Comedy|Drama,0.0,0.5931,0.008228768362459834
144789,I'm So Excited!,Comedy,1.34,0.6436,0.008929413788701988
150211,The Frozen,Horror|Thriller,0.0,0.2056,0.0028525287056512254
72882,Operation: Daybreak,Action|War,0.0,1.8287,0.025371688930079746
49353,Snowbeast,Horror,0.0,0.5776,0.008013718776187489
31131,Outlaw of Gor,Science Fiction|Action|Fantasy,0.0,0.4089,0.005673146827533006
158011,The Call,Crime|Thriller,4.27,2.682,0.03721051550854371
117263,Olympus Has Fallen,Action|Thriller,1.43,6.7022,0.0929874411041617
152992,The Wayward Bus,Drama,0.19,0.607,0.00842161928176213
156268,InAPPropriate Comedy,Comedy,0.0,0.4508,0.00625447441881115
109425,Blood Games,Action|Thriller|Horror,0.0,0.3773,0.00523472315487455
130816,Abraham Lincoln,History|Drama,0.0,0.5381,0.0074656891853644184
134806,Riders of the Purple Sage,TV Movie|Western|Romance,0.0,0.5439,0.007546159353130845
84316,My Brother the Devil,Drama,0.0,0.6159,0.008545099366783025
84199,The First Time,Drama|Comedy|Romance,-0.95,1.5151,0.02102075020395025
167305,Kill for Me,Drama|Thriller,0.0,0.7716,0.010705307146305862
247695,The Inspectors,Mystery|Crime|TV Movie,0.0,0.3055,0.004238557974593625
62130,Big Bang in Tunguska,Documentary|History,0.0,0.1097,0.0015219961041339468
119001,The Big Circus,Drama,0.0,0.1591,0.0022073799468341924
30631,The Kiss,Drama|Romance,0.0,0.3342,0.0046367465633688695
20016,Trailer Park of Terror,Horror,0.0,0.4827,0.0066970603415264915
55861,The Task,Horror,0.0,0.3972,0.005510819075314527
25038,2:22,Thriller,0.0,0.3157,0.004380074476527684
179668,The Brussels Business,Documentary,0.0,0.1409,0.0019548701100498916
46972,Big Girls Don't Cry... They Get Even,Comedy,0.0,0.4328,0.006004739415398105
121875,In the House,Comedy|Drama|Mystery|Thriller,0.0,4.18,0.05799401745925156
109416,30 Beats,Comedy|Romance,0.0,1.911,0.026513532862351613
97367,The Place Beyond the Pines,Drama|Crime,2.14,4.9306,0.06840796710157555
78215,Into the White,War|Action|Drama,0.0,1.1663,0.01618144080447969
127867,The Brass Teapot,Comedy|Fantasy|Thriller,0.0,1.0842,0.01504237170557908
173153,Phil Spector,Drama|TV Movie|Crime|History|Music,0.0,0.8136,0.011288022154269635
75626,For the Love of a Dog,Drama|Family,-1.0,0.3284,0.004556276395602444
96999,Smitty,Family|Drama,0.0,0.3075,0.004266306308306186
72710,The Host,Action|Adventure|Science Fiction,0.44,3.2518,0.04511601578325221
54328,Ocean Heaven,Drama,-1.0,0.8275,0.011480873073571932
83735,Angel Dog,Drama|Family,-1.0,0.2474,0.0034324688802437413
96404,A Breed Apart,Action|Romance,-1.0,0.5749,0.007976258525675533
65650,The Good Doctor,Drama|Thriller|Mystery,-1.0,1.3871,0.019244856846346376
77880,The Whale,Documentary,0.0,0.7862,0.010907869982407555
144340,Admission,Comedy|Drama|Romance,0.43,1.0062,0.013960186690789217
62878,Riverworld,Science Fiction|TV Movie,0.0,0.5711,0.007923536691621668
219302,A Man Called Gannon,Western,0.0,0.3914,0.0054303489075481015
17501,Don,Action|Drama|Thriller,2.0,1.3248,0.018380496251200112
111667,Night Across the Street,Drama,0.0,0.1358,0.001884111859082862
23790,Magadheera,Action,2.33,1.6291,0.022602405225566204
34601,Three Way,Crime|Drama|Thriller,0.0,0.5386,0.007472626268792558
60579,Hey Ram,History|Drama|Crime,0.26,0.5923,0.00821766902897481
26547,'Twas the Night Before Christmas,Animation|Family,0.0,0.2879,0.003994372637923092
18843,Dr. Dolittle 3,Comedy|Family|Fantasy,0.0,1.3138,0.018227880415781033
28067,The Ghost Galleon,Horror,0.0,0.5647,0.007834742023741473
19809,Copper Mountain,Comedy|TV Movie,0.0,0.3828,0.0053110310725840906
75720,One Life,Documentary|Family,0.0,0.3655,0.005071007985970442
158739,Blue Caprice,Crime|Drama|Thriller,0.0,0.4927,0.006835802010089294
127509,Bad 25,Documentary|Music,0.0,2.8316,0.03928609087024324
136698,Underground: The Julian Assange Story,Drama,0.0,0.2532,0.0035129390480101667
