userId,gender,age_group,occupation
4559,Male,25-34,Executive/Managerial
4560,Male,25-34,Other
4561,Female,25-34,Sales/Marketing
4562,Male,35-44,Scientist
4563,Female,25-34,Doctor/Health Care
4564,Male,35-44,Retired
4565,Male,35-44,College/Grad Student
4566,Male,35-44,Programmer
4567,Male,18-24,College/Grad Student
4568,Female,25-34,College/Grad Student
4569,Male,25-34,Other
4570,Male,45-49,Programmer
4571,Male,35-44,Executive/Managerial
4572,Female,Under 18,Scientist
4573,Male,50-55,Lawyer
4574,Male,25-34,College/Grad Student
4575,Female,Under 18,Scientist
4576,Female,25-34,Executive/Managerial
4577,Male,35-44,Executive/Managerial
4578,Male,25-34,Other
4579,Female,18-24,College/Grad Student
4580,Female,56+,Sales/Marketing
4581,Male,25-34,Academic/Educator
4582,Female,25-34,Other
4583,Male,50-55,Academic/Educator
4584,Female,45-49,Other
4585,Male,35-44,Executive/Managerial
4586,Male,25-34,College/Grad Student
4587,Male,35-44,College/Grad Student
4588,Female,25-34,College/Grad Student
4589,Male,25-34,Programmer
4590,Female,18-24,Unemployed
4591,Male,25-34,Homemaker
4592,Male,18-24,College/Grad Student
4593,Female,45-49,Academic/Educator
4594,Male,35-44,Lawyer
4595,Male,25-34,Technician/Engineer
4596,Female,18-24,College/Grad Student
4597,Female,25-34,College/Grad Student
4598,Female,35-44,Clerical/Admin
4599,Female,35-44,Other
4600,Male,25-34,Other
4601,Male,35-44,College/Grad Student
4602,Male,35-44,Executive/Managerial
4603,Female,35-44,Artist
4604,Male,25-34,Homemaker
4605,Male,25-34,Homemaker
4606,Female,Under 18,Scientist
4607,Male,25-34,Other
4608,Female,25-34,Other
4609,Female,25-34,College/Grad Student
4610,Female,25-34,College/Grad Student
4611,Female,18-24,College/Grad Student
4612,Female,18-24,College/Grad Student
4613,Male,25-34,Retired
4614,Female,45-49,Academic/Educator
4615,Male,25-34,Programmer
4616,Male,25-34,Unemployed
4617,Female,25-34,Doctor/Health Care
4618,Male,25-34,College/Grad Student
4619,Female,25-34,Academic/Educator
4620,Female,18-24,Programmer
4621,Male,25-34,College/Grad Student
4622,Male,25-34,Retired
4623,Male,25-34,Lawyer
4624,Male,25-34,Retired
4625,Male,25-34,Executive/Managerial
4626,Male,25-34,College/Grad Student
4627,Male,56+,Academic/Educator
4628,Female,56+,Doctor/Health Care
4629,Female,18-24,College/Grad Student
4630,Female,25-34,College/Grad Student
4631,Male,18-24,College/Grad Student
4632,Male,25-34,Other
4633,Male,Under 18,Other
4634,Male,50-55,Unemployed
4635,Male,18-24,College/Grad Student
4636,Male,18-24,Artist
4637,Female,35-44,Sales/Marketing
4638,Male,25-34,College/Grad Student
4639,Male,35-44,Programmer
4640,Male,25-34,College/Grad Student
4641,Male,25-34,Executive/Managerial
4642,Male,25-34,Other
4643,Male,25-34,Other
4644,Male,50-55,Academic/Educator
4645,Female,50-55,Doctor/Health Care
4646,Female,25-34,Doctor/Health Care
4647,Male,35-44,Unemployed
4648,Male,18-24,College/Grad Student
4649,Male,56+,Sales/Marketing
4650,Male,25-34,Executive/Managerial
4651,Female,45-49,Other
4652,Female,25-34,Executive/Managerial
4653,Male,35-44,Retired
4654,Male,35-44,Unemployed
4655,Female,25-34,Academic/Educator
4656,Male,25-34,Programmer
4657,Male,45-49,College/Grad Student
4658,Male,25-34,College/Grad Student
4659,Female,25-34,College/Grad Student
4660,Female,18-24,College/Grad Student
4661,Male,45-49,Homemaker
4662,Female,18-24,College/Grad Student
4663,Male,25-34,College/Grad Student
4664,Female,45-49,Executive/Managerial
4665,Male,35-44,Artist
4666,Male,35-44,Academic/Educator
4667,Male,25-34,College/Grad Student
4668,Male,35-44,College/Grad Student
4669,Male,35-44,Executive/Managerial
4670,Male,35-44,Customer Service
4671,Male,25-34,Retired
4672,Male,56+,Sales/Marketing
4673,Male,35-44,Lawyer
4674,Female,35-44,Executive/Managerial
4675,Female,18-24,College/Grad Student
4676,Male,45-49,College/Grad Student
4677,Male,50-55,Doctor/Health Care
4678,Male,35-44,Artist
4679,Male,56+,Sales/Marketing
4680,Male,35-44,Other
4681,Female,35-44,Homemaker
4682,Male,25-34,Executive/Managerial
4683,Male,25-34,Other
4684,Female,25-34,Other
4685,Male,35-44,Academic/Educator
4686,Male,18-24,Academic/Educator
4687,Male,35-44,College/Grad Student
4688,Male,25-34,Sales/Marketing
4689,Male,18-24,Retired
4690,Female,Under 18,Scientist
4691,Female,45-49,Programmer
4692,Female,25-34,Executive/Managerial
4693,Male,18-24,Academic/Educator
4694,Male,56+,Executive/Managerial
4695,Male,18-24,Technician/Engineer
4696,Male,18-24,Retired
4697,Male,18-24,Scientist
4698,Female,25-34,Doctor/Health Care
4699,Female,18-24,Other
4700,Female,18-24,College/Grad Student
4701,Male,45-49,Programmer
4702,Male,25-34,Programmer
4703,Male,25-34,Executive/Managerial
4704,Male,18-24,Unemployed
4705,Female,18-24,Other
4706,Male,25-34,College/Grad Student
4707,Male,Under 18,Other
4708,Male,25-34,Other
4709,Male,45-49,Other
4710,Female,35-44,Lawyer
4711,Male,25-34,Programmer
4712,Male,35-44,Programmer
4713,Male,25-34,Programmer
4714,Male,50-55,Academic/Educator
4715,Male,25-34,Artist
4716,Female,25-34,Lawyer
4717,Male,45-49,Programmer
4718,Male,35-44,Executive/Managerial
4719,Female,35-44,Sales/Marketing
4720,Male,25-34,Artist
4721,Male,35-44,Programmer
4722,Male,35-44,Retired
4723,Male,35-44,Executive/Managerial
4724,Female,56+,Doctor/Health Care
4725,Male,35-44,Customer Service
4726,Female,35-44,Lawyer
4727,Female,56+,Other
4728,Male,25-34,Tradesman/Craftsman
4729,Male,50-55,Lawyer
4730,Male,50-55,Programmer
4731,Male,25-34,Programmer
4732,Male,25-34,College/Grad Student
4733,Male,18-24,Technician/Engineer
4734,Male,50-55,Academic/Educator
4735,Male,45-49,Clerical/Admin
4736,Male,18-24,Unemployed
4737,Male,35-44,Lawyer
4738,Male,56+,Academic/Educator
4739,Male,25-34,Clerical/Admin
4740,Female,25-34,Clerical/Admin
4741,Male,35-44,Executive/Managerial
4742,Male,25-34,Clerical/Admin
4743,Male,56+,Sales/Marketing
4744,Male,50-55,Homemaker
4745,Female,18-24,College/Grad Student
4746,Male,50-55,Academic/Educator
4747,Male,18-24,College/Grad Student
4748,Male,45-49,Lawyer
4749,Male,45-49,Other
4750,Female,25-34,Other
4751,Male,50-55,Homemaker
4752,Female,18-24,College/Grad Student
4753,Male,56+,Academic/Educator
4754,Female,18-24,Other
4755,Female,56+,Executive/Managerial
4756,Male,56+,Lawyer
4757,Male,35-44,Programmer
4758,Female,56+,Sales/Marketing
4759,Female,50-55,Other
4760,Male,35-44,Programmer
4761,Male,18-24,Homemaker
4762,Female,25-34,College/Grad Student
4763,Male,56+,Programmer
4764,Male,Under 18,Scientist
4765,Female,35-44,Lawyer
4766,Male,35-44,Lawyer
4767,Female,35-44,Sales/Marketing
4768,Male,25-34,College/Grad Student
4769,Male,25-34,Academic/Educator
4770,Female,35-44,Executive/Managerial
4771,Female,25-34,College/Grad Student
4772,Male,56+,Programmer
4773,Male,45-49,Academic/Educator
4774,Male,45-49,College/Grad Student
4775,Male,25-34,Programmer
4776,Female,25-34,Clerical/Admin
4777,Male,25-34,Artist
4778,Male,25-34,Other
4779,Male,45-49,Clerical/Admin
4780,Male,25-34,Retired
4781,Female,50-55,Doctor/Health Care
4782,Male,45-49,Academic/Educator
4783,Male,25-34,Other
4784,Female,35-44,Doctor/Health Care
4785,Female,25-34,College/Grad Student
4786,Male,45-49,Doctor/Health Care
4787,Male,Under 18,Programmer
4788,Male,35-44,Executive/Managerial
4789,Male,35-44,Artist
4790,Female,25-34,Artist
4791,Male,18-24,College/Grad Student
4792,Female,50-55,Executive/Managerial
4793,Female,25-34,Doctor/Health Care
4794,Female,35-44,Other
4795,Male,45-49,Lawyer
4796,Male,35-44,Executive/Managerial
4797,Female,35-44,Programmer
4798,Male,25-34,Academic/Educator
4799,Female,18-24,College/Grad Student
4800,Male,18-24,College/Grad Student
4801,Male,25-34,College/Grad Student
4802,Male,56+,Academic/Educator
4803,Female,25-34,Lawyer
4804,Female,35-44,Academic/Educator
4805,Male,35-44,Academic/Educator
4806,Male,25-34,Programmer
4807,Male,Under 18,Artist
4808,Male,35-44,Other
4809,Female,50-55,College/Grad Student
4810,Male,18-24,Retired
4811,Male,35-44,Academic/Educator
4812,Male,18-24,College/Grad Student
4813,Female,35-44,Sales/Marketing
4814,Male,18-24,College/Grad Student
4815,Female,50-55,Technician/Engineer
4816,Female,45-49,Doctor/Health Care
4817,Male,25-34,Academic/Educator
4818,Female,25-34,Programmer
4819,Male,35-44,Technician/Engineer
4820,Male,50-55,Programmer
4821,Male,18-24,Tradesman/Craftsman
4822,Female,35-44,Other
4823,Male,18-24,College/Grad Student
4824,Male,25-34,Executive/Managerial
4825,Male,25-34,Programmer
4826,Male,45-49,Retired
4827,Male,35-44,Other
4828,Female,18-24,Unemployed
4829,Male,25-34,Other
4830,Male,Under 18,Scientist
4831,Female,25-34,Academic/Educator
4832,Male,25-34,College/Grad Student
4833,Male,35-44,Lawyer
4834,Female,45-49,Sales/Marketing
4835,Male,25-34,Unemployed
4836,Female,45-49,Lawyer
4837,Male,25-34,Customer Service
4838,Male,45-49,Academic/Educator
4839,Female,50-55,Doctor/Health Care
4840,Female,45-49,Doctor/Health Care
4841,Male,25-34,Retired
4842,Female,35-44,Academic/Educator
4843,Male,56+,Academic/Educator
4844,Male,45-49,Executive/Managerial
4845,Female,25-34,Academic/Educator
4846,Female,25-34,Artist
4847,Male,25-34,Retired
4848,Female,35-44,Doctor/Health Care
4849,Female,18-24,College/Grad Student
4850,Female,45-49,Clerical/Admin
4851,Male,18-24,Programmer
4852,Male,35-44,Other
4853,Male,25-34,Executive/Managerial
4854,Female,50-55,Sales/Marketing
4855,Male,25-34,Retired
4856,Male,25-34,Executive/Managerial
4857,Male,25-34,College/Grad Student
4858,Male,25-34,Academic/Educator
4859,Female,18-24,College/Grad Student
4860,Male,25-34,Artist
4861,Male,25-34,College/Grad Student
4862,Male,25-34,Other
4863,Female,25-34,Sales/Marketing
4864,Male,18-24,Unemployed
4865,Female,35-44,College/Grad Student
4866,Male,56+,Retired
4867,Male,25-34,Lawyer
4868,Male,35-44,Programmer
4869,Female,45-49,Doctor/Health Care
4870,Female,35-44,Clerical/Admin
4871,Male,18-24,Retired
4872,Male,45-49,Academic/Educator
4873,Male,56+,Programmer
4874,Female,25-34,College/Grad Student
4875,Male,35-44,Other
4876,Female,35-44,Programmer
4877,Male,25-34,College/Grad Student
4878,Male,50-55,College/Grad Student
4879,Male,25-34,Clerical/Admin
4880,Female,45-49,Sales/Marketing
4881,Male,45-49,Lawyer
4882,Male,45-49,Programmer
4883,Female,Under 18,Scientist
4884,Male,35-44,College/Grad Student
4885,Male,56+,Academic/Educator
4886,Female,35-44,Programmer
4887,Male,18-24,Artist
4888,Female,56+,Other
4889,Male,18-24,College/Grad Student
4890,Female,25-34,Academic/Educator
4891,Male,35-44,Programmer
4892,Male,25-34,Retired
4893,Male,25-34,Programmer
4894,Male,35-44,Executive/Managerial
4895,Female,25-34,Clerical/Admin
4896,Male,35-44,Doctor/Health Care
4897,Male,35-44,Lawyer
4898,Male,25-34,Academic/Educator
4899,Male,25-34,Retired
4900,Male,25-34,Unemployed
4901,Male,25-34,Executive/Managerial
4902,Male,35-44,College/Grad Student
4903,Male,35-44,Retired
4904,Male,50-55,Homemaker
4905,Female,45-49,Academic/Educator
4906,Male,50-55,Programmer
4907,Female,50-55,Executive/Managerial
4908,Male,35-44,Homemaker
4909,Female,35-44,Retired
4910,Male,18-24,Retired
4911,Female,25-34,Other
4912,Female,50-55,Unemployed
4913,Female,25-34,Academic/Educator
4914,Female,25-34,Academic/Educator
4915,Male,25-34,Retired
4916,Male,18-24,Unemployed
4917,Male,45-49,Other
4918,Female,18-24,Retired
4919,Male,18-24,Other
4920,Male,35-44,Academic/Educator
4921,Female,25-34,Homemaker
4922,Male,18-24,Programmer
4923,Male,45-49,Technician/Engineer
4924,Female,35-44,Other
4925,Female,35-44,Doctor/Health Care
4926,Male,Under 18,Scientist
4927,Male,45-49,Other
4928,Female,25-34,Clerical/Admin
4929,Male,45-49,Academic/Educator
4930,Male,50-55,Programmer
4931,Male,50-55,Programmer
4932,Male,25-34,Executive/Managerial
4933,Male,25-34,Homemaker
4934,Female,25-34,Other
4935,Male,35-44,Programmer
4936,Female,18-24,College/Grad Student
4937,Male,35-44,Other
4938,Female,18-24,College/Grad Student
4939,Male,25-34,Executive/Managerial
4940,Female,50-55,Programmer
4941,Male,56+,Unemployed
4942,Male,45-49,Retired
4943,Female,50-55,Other
4944,Male,50-55,Programmer
4945,Male,50-55,Other
4946,Female,35-44,Academic/Educator
4947,Male,35-44,Programmer
4948,Male,45-49,Artist
4949,Male,18-24,College/Grad Student
4950,Male,25-34,Lawyer
4951,Female,35-44,Programmer
4952,Female,25-34,College/Grad Student
4953,Male,35-44,Retired
4954,Male,45-49,Other
4955,Male,56+,Sales/Marketing
4956,Male,35-44,Homemaker
4957,Male,25-34,Artist
4958,Male,18-24,Executive/Managerial
4959,Male,25-34,Programmer
4960,Male,56+,Academic/Educator
4961,Male,25-34,Executive/Managerial
4962,Male,25-34,Doctor/Health Care
4963,Male,45-49,Programmer
4964,Male,35-44,Other
4965,Male,Under 18,Scientist
4966,Male,50-55,College/Grad Student
4967,Male,18-24,College/Grad Student
4968,Female,50-55,Unemployed
4969,Male,18-24,Tradesman/Craftsman
4970,Female,25-34,Retired
4971,Male,35-44,Executive/Managerial
4972,Male,35-44,Other
4973,Female,56+,Artist
4974,Male,35-44,Unemployed
4975,Male,35-44,Other
4976,Male,25-34,Programmer
4977,Male,25-34,College/Grad Student
4978,Male,35-44,College/Grad Student
4979,Male,35-44,Artist
4980,Male,25-34,Academic/Educator
4981,Male,50-55,Academic/Educator
4982,Male,25-34,Retired
4983,Female,45-49,Lawyer
4984,Male,35-44,Other
4985,Male,35-44,Other
4986,Male,18-24,Retired
4987,Female,56+,Retired
4988,Male,25-34,Programmer
4989,Male,25-34,Other
4990,Female,25-34,College/Grad Student
4991,Female,56+,College/Grad Student
4992,Female,25-34,Artist
4993,Male,45-49,Programmer
4994,Male,45-49,Programmer
4995,Male,50-55,Unemployed
4996,Male,35-44,Executive/Managerial
4997,Male,Under 18,Scientist
4998,Female,18-24,College/Grad Student
4999,Female,56+,Sales/Marketing
5000,Male,25-34,College/Grad Student
5001,Female,25-34,Artist
5002,Male,25-34,Programmer
5003,Male,35-44,Retired
5004,Female,56+,Academic/Educator
5005,Male,45-49,Lawyer
5006,Male,35-44,Clerical/Admin
5007,Female,18-24,College/Grad Student
5008,Male,25-34,Unemployed
5009,Female,45-49,Lawyer
5010,Male,45-49,Homemaker
5011,Male,18-24,College/Grad Student
5012,Male,50-55,Homemaker
5013,Male,18-24,College/Grad Student
5014,Male,45-49,Other
5015,Male,35-44,Doctor/Health Care
5016,Female,35-44,Academic/Educator
5017,Male,35-44,Retired
5018,Female,56+,Retired
5019,Male,25-34,Executive/Managerial
5020,Female,56+,Sales/Marketing
5021,Male,50-55,Doctor/Health Care
5022,Male,35-44,Executive/Managerial
5023,Male,35-44,Unemployed
5024,Female,45-49,Academic/Educator
5025,Male,25-34,Unemployed
5026,Male,25-34,Programmer
5027,Female,25-34,College/Grad Student
5028,Male,25-34,Retired
5029,Male,25-34,College/Grad Student
5030,Male,18-24,Academic/Educator
5031,Female,25-34,College/Grad Student
5032,Male,18-24,Programmer
5033,Female,56+,Sales/Marketing
5034,Female,25-34,Homemaker
5035,Female,25-34,Programmer
5036,Male,35-44,Executive/Managerial
5037,Male,35-44,Retired
5038,Male,25-34,Unemployed
5039,Female,35-44,College/Grad Student
5040,Male,45-49,Retired
5041,Female,45-49,Doctor/Health Care
5042,Female,18-24,Artist
5043,Female,18-24,Doctor/Health Care
5044,Female,35-44,Doctor/Health Care
5045,Male,35-44,Other
5046,Male,25-34,Lawyer
5047,Male,45-49,Doctor/Health Care
5048,Female,35-44,Executive/Managerial
5049,Male,25-34,Retired
5050,Female,18-24,College/Grad Student
5051,Female,50-55,Executive/Managerial
5052,Male,35-44,Lawyer
5053,Male,25-34,College/Grad Student
5054,Male,35-44,Artist
5055,Female,35-44,Lawyer
5056,Male,45-49,Academic/Educator
5057,Male,50-55,Executive/Managerial
5058,Male,56+,Programmer
5059,Male,45-49,Lawyer
5060,Male,45-49,Programmer
5061,Female,18-24,Tradesman/Craftsman
5062,Male,50-55,Lawyer
5063,Female,Under 18,Scientist
5064,Male,18-24,College/Grad Student
5065,Male,25-34,College/Grad Student
5066,Female,25-34,Academic/Educator
5067,Male,56+,Sales/Marketing
5068,Male,35-44,Executive/Managerial
5069,Female,56+,Other
5070,Male,25-34,Artist
5071,Female,25-34,Executive/Managerial
5072,Male,45-49,Programmer
5073,Male,56+,Artist
5074,Male,Under 18,Other
5075,Male,50-55,Doctor/Health Care
5076,Male,25-34,Clerical/Admin
5077,Male,25-34,Artist
5078,Male,45-49,Executive/Managerial
5079,Male,25-34,College/Grad Student
5080,Female,50-55,Retired
5081,Female,18-24,College/Grad Student
5082,Male,35-44,Academic/Educator
5083,Male,25-34,College/Grad Student
5084,Male,18-24,College/Grad Student
5085,Male,56+,Programmer
5086,Male,25-34,Academic/Educator
5087,Female,25-34,Doctor/Health Care
5088,Male,25-34,Programmer
5089,Female,35-44,Lawyer
5090,Female,35-44,Tradesman/Craftsman
5091,Male,25-34,Programmer
5092,Male,56+,College/Grad Student
5093,Male,50-55,Executive/Managerial
5094,Male,18-24,Scientist
5095,Female,35-44,Academic/Educator
5096,Male,25-34,Programmer
5097,Male,56+,Lawyer
5098,Male,50-55,Executive/Managerial
5099,Male,18-24,Other
5100,Male,50-55,Doctor/Health Care
5101,Male,25-34,Other
5102,Male,25-34,Retired
5103,Female,35-44,Lawyer
5104,Male,35-44,Unemployed
5105,Male,50-55,Executive/Managerial
5106,Female,35-44,Academic/Educator
5107,Female,45-49,Other
5108,Female,25-34,Sales/Marketing
5109,Female,45-49,Doctor/Health Care
5110,Male,35-44,Homemaker
5111,Male,35-44,Artist
5112,Male,35-44,Sales/Marketing
5113,Male,25-34,Other
5114,Female,Under 18,Scientist
5115,Male,56+,Retired
5116,Male,35-44,Doctor/Health Care
5117,Female,25-34,Other
5118,Male,Under 18,Scientist
5119,Female,25-34,Other
5120,Male,50-55,Executive/Managerial
5121,Male,25-34,Executive/Managerial
5122,Male,25-34,Other
5123,Male,50-55,Retired
5124,Male,35-44,Artist
5125,Male,45-49,Other
5126,Male,25-34,Programmer
5127,Male,45-49,Customer Service
5128,Male,50-55,Executive/Managerial
5129,Male,45-49,Programmer
5130,Female,50-55,Academic/Educator
5131,Female,25-34,Academic/Educator
5132,Male,35-44,Executive/Managerial
5133,Male,18-24,Programmer
5134,Male,25-34,Programmer
5135,Male,35-44,Executive/Managerial
5136,Male,25-34,Retired
5137,Male,18-24,Technician/Engineer
5138,Male,25-34,Programmer
5139,Male,50-55,Lawyer
5140,Male,25-34,Doctor/Health Care
5141,Male,18-24,Programmer
5142,Male,25-34,Academic/Educator
5143,Male,18-24,College/Grad Student
5144,Female,50-55,Other
5145,Male,35-44,Executive/Managerial
5146,Male,56+,Academic/Educator
5147,Male,18-24,Other
5148,Male,25-34,Unemployed
5149,Male,35-44,Academic/Educator
5150,Male,25-34,Clerical/Admin
5151,Male,18-24,Tradesman/Craftsman
5152,Female,25-34,College/Grad Student
5153,Male,25-34,Executive/Managerial
5154,Male,25-34,Lawyer
5155,Male,25-34,Lawyer
5156,Male,18-24,College/Grad Student
5157,Male,35-44,Academic/Educator
5158,Female,18-24,College/Grad Student
5159,Male,35-44,Executive/Managerial
5160,Female,18-24,College/Grad Student
5161,Male,25-34,College/Grad Student
5162,Male,25-34,Programmer
5163,Male,45-49,Doctor/Health Care
5164,Female,35-44,Programmer
5165,Male,35-44,Doctor/Health Care
5166,Male,50-55,Doctor/Health Care
5167,Male,18-24,Homemaker
5168,Male,35-44,Executive/Managerial
5169,Female,50-55,College/Grad Student
5170,Male,18-24,College/Grad Student
5171,Male,56+,Programmer
5172,Female,35-44,Programmer
5173,Male,Under 18,Scientist
5174,Male,45-49,Academic/Educator
5175,Female,35-44,Sales/Marketing
5176,Male,Under 18,Scientist
5177,Male,45-49,College/Grad Student
5178,Male,50-55,Other
5179,Male,25-34,Retired
5180,Male,35-44,Programmer
5181,Male,25-34,Executive/Managerial
5182,Female,35-44,Executive/Managerial
5183,Female,18-24,Unemployed
5184,Male,18-24,Unemployed
5185,Female,35-44,College/Grad Student
5186,Male,35-44,Retired
5187,Male,18-24,Lawyer
5188,Female,35-44,Sales/Marketing
5189,Female,45-49,Executive/Managerial
5190,Female,35-44,Other
5191,Female,25-34,College/Grad Student
5192,Male,25-34,Executive/Managerial
5193,Male,35-44,Retired
5194,Male,25-34,Executive/Managerial
5195,Male,35-44,Executive/Managerial
5196,Male,56+,Executive/Managerial
5197,Female,56+,Clerical/Admin
5198,Female,18-24,College/Grad Student
5199,Female,25-34,Academic/Educator
5200,Female,35-44,Homemaker
5201,Male,50-55,Executive/Managerial
5202,Male,18-24,College/Grad Student
5203,Female,45-49,Doctor/Health Care
5204,Male,50-55,Sales/Marketing
5205,Male,25-34,Academic/Educator
5206,Male,35-44,Executive/Managerial
5207,Male,25-34,Other
5208,Male,25-34,College/Grad Student
5209,Male,50-55,Academic/Educator
5210,Female,35-44,Programmer
5211,Male,25-34,Academic/Educator
5212,Male,18-24,Artist
5213,Male,18-24,Other
5214,Female,35-44,Sales/Marketing
5215,Female,56+,Doctor/Health Care
5216,Male,18-24,Artist
5217,Male,25-34,Programmer
5218,Male,18-24,Other
5219,Male,18-24,College/Grad Student
5220,Male,25-34,Executive/Managerial
5221,Female,56+,Academic/Educator
5222,Male,25-34,Retired
5223,Male,56+,Scientist
5224,Male,35-44,Academic/Educator
5225,Male,18-24,College/Grad Student
5226,Male,35-44,Other
5227,Male,18-24,Scientist
5228,Male,Under 18,Other
5229,Male,25-34,Other
5230,Male,25-34,Retired
5231,Male,35-44,Executive/Managerial
5232,Male,25-34,College/Grad Student
5233,Male,25-34,Customer Service
5234,Female,25-34,Other
5235,Male,25-34,College/Grad Student
5236,Male,25-34,College/Grad Student
5237,Male,25-34,Executive/Managerial
5238,Female,50-55,Lawyer
5239,Male,35-44,Executive/Managerial
5240,Female,25-34,Other
5241,Female,25-34,College/Grad Student
5242,Male,25-34,Academic/Educator
5243,Male,Under 18,Scientist
5244,Male,18-24,College/Grad Student
5245,Female,45-49,Academic/Educator
5246,Female,18-24,Other
5247,Female,Under 18,Scientist
5248,Female,45-49,College/Grad Student
5249,Female,45-49,College/Grad Student
5250,Male,50-55,Doctor/Health Care
5251,Female,25-34,Programmer
5252,Male,25-34,Unemployed
5253,Female,56+,Sales/Marketing
5254,Male,18-24,College/Grad Student
5255,Male,Under 18,Scientist
5256,Male,25-34,Lawyer
5257,Female,25-34,Artist
5258,Male,35-44,College/Grad Student
5259,Male,25-34,Doctor/Health Care
5260,Male,35-44,Executive/Managerial
5261,Male,35-44,Retired
5262,Female,25-34,College/Grad Student
5263,Male,35-44,Executive/Managerial
5264,Male,18-24,College/Grad Student
5265,Male,45-49,Academic/Educator
5266,Male,35-44,Academic/Educator
5267,Male,35-44,Executive/Managerial
5268,Female,25-34,Artist
5269,Male,18-24,Other
5270,Male,25-34,Retired
5271,Female,25-34,Other
5272,Male,25-34,Executive/Managerial
5273,Male,56+,Unemployed
5274,Male,25-34,Other
5275,Male,25-34,Programmer
5276,Female,25-34,College/Grad Student
5277,Male,25-34,Unemployed
5278,Female,25-34,Executive/Managerial
5279,Female,25-34,College/Grad Student
5280,Male,18-24,College/Grad Student
5281,Male,25-34,Artist
5282,Female,18-24,College/Grad Student
5283,Male,18-24,Artist
5284,Male,25-34,Lawyer
5285,Male,18-24,College/Grad Student
5286,Male,45-49,Lawyer
5287,Male,25-34,Retired
5288,Male,56+,Sales/Marketing
5289,Male,45-49,Artist
5290,Female,18-24,College/Grad Student
5291,Male,45-49,Academic/Educator
5292,Male,25-34,Other
5293,Male,25-34,Retired
5294,Male,25-34,Artist
5295,Male,35-44,Executive/Managerial
5296,Female,Under 18,Other
5297,Male,25-34,Retired
5298,Male,35-44,Programmer
5299,Male,25-34,Artist
5300,Male,25-34,Unemployed
5301,Male,25-34,Programmer
5302,Female,Under 18,Scientist
5303,Female,56+,Doctor/Health Care
5304,Female,35-44,Sales/Marketing
5305,Female,18-24,College/Grad Student
5306,Female,25-34,Programmer
5307,Male,25-34,Customer Service
5308,Male,56+,Executive/Managerial
5309,Male,25-34,Other
5310,Female,56+,Academic/Educator
5311,Male,50-55,Other
5312,Male,25-34,Academic/Educator
5313,Male,56+,Other
5314,Female,25-34,Other
5315,Male,25-34,Retired
5316,Male,18-24,College/Grad Student
5317,Female,25-34,Other
5318,Male,18-24,Programmer
5319,Male,18-24,Programmer
5320,Female,18-24,Customer Service
5321,Male,25-34,College/Grad Student
5322,Male,35-44,Programmer
5323,Male,25-34,Unemployed
5324,Male,25-34,Executive/Managerial
5325,Female,50-55,Executive/Managerial
5326,Male,25-34,Artist
5327,Male,25-34,Executive/Managerial
5328,Female,25-34,College/Grad Student
5329,Female,25-34,Customer Service
5330,Female,25-34,Other
5331,Male,35-44,College/Grad Student
5332,Male,18-24,College/Grad Student
5333,Female,25-34,Executive/Managerial
5334,Female,56+,Sales/Marketing
5335,Male,25-34,College/Grad Student
5336,Male,56+,Executive/Managerial
5337,Female,35-44,Clerical/Admin
5338,Male,25-34,Programmer
5339,Male,18-24,Programmer
5340,Female,50-55,Clerical/Admin
5341,Female,25-34,Clerical/Admin
5342,Female,35-44,Executive/Managerial
5343,Female,25-34,Sales/Marketing
5344,Female,50-55,Academic/Educator
5345,Female,25-34,Programmer
5346,Female,25-34,Clerical/Admin
5347,Male,25-34,Doctor/Health Care
5348,Male,18-24,Customer Service
5349,Female,50-55,Artist
5350,Male,18-24,Customer Service
5351,Female,45-49,Academic/Educator
5352,Female,35-44,Customer Service
5353,Male,25-34,Doctor/Health Care
5354,Female,45-49,Clerical/Admin
5355,Male,56+,Other
5356,Male,45-49,Other
5357,Female,18-24,Unemployed
5358,Male,35-44,Executive/Managerial
5359,Male,18-24,Lawyer
5360,Male,18-24,Retired
5361,Female,50-55,Lawyer
5362,Male,35-44,Sales/Marketing
5363,Male,56+,Sales/Marketing
5364,Female,25-34,Clerical/Admin
5365,Male,18-24,Retired
5366,Male,18-24,Retired
5367,Male,18-24,College/Grad Student
5368,Female,25-34,Programmer
5369,Male,25-34,Homemaker
5370,Male,25-34,Retired
5371,Male,25-34,Programmer
5372,Male,25-34,College/Grad Student
5373,Male,18-24,Retired
5374,Male,35-44,Executive/Managerial
5375,Male,25-34,Other
5376,Male,25-34,Programmer
5377,Female,18-24,Clerical/Admin
5378,Male,35-44,Technician/Engineer
5379,Male,25-34,Executive/Managerial
5380,Male,18-24,College/Grad Student
5381,Male,25-34,College/Grad Student
5382,Male,18-24,College/Grad Student
5383,Male,35-44,Academic/Educator
5384,Female,25-34,Clerical/Admin
5385,Male,25-34,Retired
5386,Male,25-34,College/Grad Student
5387,Female,25-34,Academic/Educator
5388,Female,18-24,College/Grad Student
5389,Male,45-49,Executive/Managerial
5390,Male,Under 18,Other
5391,Male,25-34,Executive/Managerial
5392,Male,50-55,Academic/Educator
5393,Male,35-44,Executive/Managerial
5394,Male,18-24,Other
5395,Male,50-55,Academic/Educator
5396,Male,25-34,Doctor/Health Care
5397,Male,18-24,Other
5398,Male,56+,Programmer
5399,Male,25-34,Academic/Educator
5400,Female,18-24,College/Grad Student
